lien,name,tagline,price,dates
https://mapara.ma/solaires-invisibles/1941-hei-poa-huile-de-monoi-vanillier-spf6-faible-protection-100-ml.html,HEI POA,"HUILE DE MONOÏ VANILLIER SPF6, FAIBLE PROTECTION, 100 ML","123,00",2022-08-15 16:10:06.756115
https://mapara.ma/solaires-invisibles/1940-hei-poa-huile-de-monoi-tiare-spf6-faible-protection-100-ml.html,HEI POA,"HUILE DE MONOÏ TIARÉ SPF6, FAIBLE PROTECTION, 100 ML","123,00",2022-08-15 16:10:06.756690
https://mapara.ma/solaires-invisibles/1939-hei-poa-huile-de-monoi-coco-spf6-faible-protection-100-ml.html,HEI POA,"HUILE DE MONOÏ COCO SPF6, FAIBLE PROTECTION, 100 ML","124,00",2022-08-15 16:10:06.757205
https://mapara.ma/solaires-teintees/2206-kaline-creme-solaire-couvrante-spf-50-50ml.html,KALINE,CRÈME SOLAIRE COUVRANTE SPF 50+ 50ML,"125,00",2022-08-15 16:10:06.757740
https://mapara.ma/solaires-teintees/2217-kaline-k-sun-creme-solaire-teinte-naturelle-spf-50-50ml.html,KALINE,K-SUN CRÈME SOLAIRE TEINTE NATURELLE SPF 50+ 50ML,"125,00",2022-08-15 16:10:06.758229
https://mapara.ma/solaires-invisibles/935-biotopix-photo-protect-spf-50-50g.html,BIOTOPIX,PHOTO PROTECT SPF 50+ 50G,"291,00",2022-08-15 16:10:06.758656
https://mapara.ma/solaires-invisibles/3154-nohooh-creme-solaire-invisible-tres-haute-protection-spf-50-50ml.html,NOHOOH,CRÈME SOLAIRE INVISIBLE TRES HAUTE PROTECTION SPF 50+ 50ML,"220,00",2022-08-15 16:10:06.759074
https://mapara.ma/soins-hydratation-peaux-seches-et-atopiques/3497-palmers-beurre-de-soin-solide-au-beurre-de-cacao-a-la-vitamine-e-100g.html,PALMER'S,BEURRE DE SOIN SOLIDE AU BEURRE DE CACAO & À LA VITAMINE E 100G,"95,00",2022-08-15 16:10:06.759558
https://mapara.ma/dietetique-solaire/2857-mgd-nature-bronz-actif-120-gelules.html,MGD NATURE,BRONZ ACTIF 120 GÉLULES,"212,00",2022-08-15 16:10:06.760912
https://mapara.ma/solaires-teintees/122-albaderme-ecran-solaire-mineral-teinte-claire-spf50-a-la-figue-de-barbarie-50ml.html,ALBADERME,ECRAN SOLAIRE MINÉRAL TEINTÉ CLAIRE SPF50+ À LA FIGUE DE BARBARIE (50ML),"179,00",2022-08-15 16:10:06.761452
https://mapara.ma/solaires-invisibles/1253-dermo-soins-sunskin-60-creme-solaire-tube-50ml.html,DERMO SOINS,SUNSKIN 60 CRÈME SOLAIRE TUBE 50ML,"80,00",2022-08-15 16:10:06.761999
