lien,name,tagline,price,dates
https://mapara.ma/pieds-secs-et-abimes/367-bcombio-organic-creme-pieds-nourrissante-et-relaxante-100-ml.html,BcomBIO ORGANIC,CRÈME PIEDS NOURRISSANTE ET RELAXANTE 100 ML,"110,00",2022-08-15 16:11:00.972401
https://mapara.ma/masques-visage/2460-laino-masque-soin-purifiant-argile-verte-hamamelis-bio-16g.html,LAINO,MASQUE SOIN PURIFIANT ARGILE VERTE HAMAMÉLIS BIO 16G,"20,00",2022-08-15 16:11:00.973048
https://mapara.ma/mains-seches-et-abimees/368-bcombio-organic-creme-protectrice-et-reparatrice-mains-et-ongles-50-ml.html,BcomBIO ORGANIC,CRÈME PROTECTRICE ET RÉPARATRICE MAINS ET ONGLES 50 ML,"68,00",2022-08-15 16:11:00.974063
https://mapara.ma/masques-visage/2461-laino-pate-a-largile-prete-a-lemploi-350-ml.html,LAINO,PATE A L'ARGILE PRETE A L'EMPLOI 350 ML,"57,00",2022-08-15 16:11:00.974576
https://mapara.ma/contour-des-yeux-et-levres/3677-placentor-vegetal-creme-reparatrice-contour-yeux-et-levres.html,PLACENTOR Végétal,CRÈME RÉPARATRICE CONTOUR YEUX ET LEVRES,"198,00",2022-08-15 16:11:00.975103
https://mapara.ma/transpiration-excessive/369-bcombio-organic-deodorant-sans-sel-aluminium-et-sans-alcool-50-ml.html,BcomBIO ORGANIC,DÉODORANT SANS SEL ALUMINIUM ET SANS ALCOOL 50 ML,"70,00",2022-08-15 16:11:00.975656
https://mapara.ma/deodorants-et-anti-transpirants/2462-laino-pierre-dalun-de-panama-stick-75-g.html,LAINO,PIERRE D'ALUN DE PANAMA STICK 75 G,"131,00",2022-08-15 16:11:00.976208
https://mapara.ma/eau-tonique-lotion-/370-bcombio-organic-eau-demaquillante-100-ml.html,BcomBIO ORGANIC,EAU DÉMAQUILLANTE 100 ML,"68,00",2022-08-15 16:11:00.976845
https://mapara.ma/savon-et-pain/2465-laino-savon-fraicheur-dagrumes-75-g.html,LAINO,SAVON FRAICHEUR D'AGRUMES 75 G,"28,00",2022-08-15 16:11:00.977343
https://mapara.ma/eau-tonique-lotion-/371-bcombio-organic-eau-demaquillante-400-ml.html,BcomBIO ORGANIC,EAU DÉMAQUILLANTE 400 ML,"128,00",2022-08-15 16:11:00.977823
