lien,name,tagline,price,dates
https://mapara.ma/sante/650-beurer-coussin-chauffant-hk44.html,BEURER,COUSSIN CHAUFFANT HK44,"590,00",2022-09-01 11:39:07.030181
https://mapara.ma/sante/651-beurer-couverture-chauffante-180130-cm-hd-90.html,BEURER,COUVERTURE CHAUFFANTE 180*130 CM HD-90,1,2022-09-01 11:39:07.030703
https://mapara.ma/accessoires-puericulture/2524-lanaform-pese-bebe-baby-scale.html,LANAFORM,PÈSE-BÉBÉ BABY SCALE,1,2022-09-01 11:39:07.031164
https://mapara.ma/rhume-soins-respiratoires-gorge/658-beurer-inhalateur-ih-18.html,BEURER,INHALATEUR IH 18,"909,00",2022-09-01 11:39:07.031741
https://mapara.ma/rhume-soins-respiratoires-gorge/659-beurer-inhalateur-ih-21.html,BEURER,INHALATEUR IH 21,1,2022-09-01 11:39:07.032315
https://mapara.ma/tensiometre-oxymetre/664-beurer-oxymetre-de-pouls-po-30.html,BEURER,OXYMÈTRE DE POULS PO 30,"600,00",2022-09-01 11:39:07.032904
https://mapara.ma/tensiometre-oxymetre/665-beurer-oxymetre-de-pouls-po-60.html,BEURER,OXYMÈTRE DE POULS PO 60,"900,00",2022-09-01 11:39:07.033466
https://mapara.ma/accessoires-puericulture/666-beurer-beurer-pese-bebe-by-80.html,BEURER,BEURER PÈSE-BÉBÉ BY 80,1,2022-09-01 11:39:07.033989
https://mapara.ma/pese-personne/667-beurer-pese-personne-en-verre-gs-203-stone.html,BEURER,PESE PERSONNE EN VERRE GS-203 STONE,"515,00",2022-09-01 11:39:08.083181
https://mapara.ma/pese-personne/668-beurer-pese-personne-mecanique-en-verre-gs-300-noir.html,BEURER,PESE PERSONNE MÉCANIQUE EN VERRE GS-300 NOIR,"576,00",2022-09-01 11:39:08.083837
https://mapara.ma/thermometre/679-beurer-thermometre-multifonctions-ft-65.html,BEURER,THERMOMÈTRE MULTIFONCTIONS FT 65,"606,00",2022-09-01 11:39:08.084708
https://mapara.ma/thermometre/678-beurer-thermometre-medical-ft-09-1-bleu.html,BEURER,THERMOMÈTRE MÉDICAL FT 09/1 BLEU,"40,00",2022-09-01 11:39:08.085280
https://mapara.ma/thermometre/677-beurer-thermometre-medical-ft-09-1-blanc.html,BEURER,THERMOMÈTRE MÉDICAL FT 09/1 BLANC,"40,00",2022-09-01 11:39:08.085980
https://mapara.ma/tensiometre-oxymetre/673-beurer-tensiometre-au-bras-bm-40.html,BEURER,TENSIOMÈTRE AU BRAS BM 40,"682,00",2022-09-01 11:39:08.086669
https://mapara.ma/tensiometre-oxymetre/674-beurer-tensiometre-au-poignet-bc-50-bluetooth.html,BEURER,TENSIOMÈTRE AU POIGNET BC 50 BLUETOOTH,"480,00",2022-09-01 11:39:08.087345
https://mapara.ma/tensiometre-oxymetre/676-beurer-tensiometre-electronique-poignet-bc-28.html,BEURER,TENSIOMETRE ELECTRONIQUE POIGNET BC-28,"320,00",2022-09-01 11:39:08.088045
https://mapara.ma/tensiometre-oxymetre/675-beurer-tensiometre-electronique-brassard-bm-26.html,BEURER,TENSIOMETRE ELECTRONIQUE BRASSARD BM-26,"430,00",2022-09-01 11:39:08.088740
https://mapara.ma/anti-moustiques/2808-manouka-roll-on-apaisant-des-36-mois-10-ml.html,MANOUKA,ROLL-ON APAISANT DÉS 36 MOIS 10 ML,"73,00",2022-09-01 11:39:08.089272
https://mapara.ma/controle-glycemie/902-bionime-bandelettes-reactives-gs300-bte25.html,BIONIME,BANDELETTES RÉACTIVES GS300 /BTE25,"177,00",2022-09-01 11:39:08.089712
https://mapara.ma/controle-glycemie/903-bionime-kit-lecteur-de-glycemie.html,BIONIME,KIT LECTEUR DE GLYCEMIE,"197,00",2022-09-01 11:39:08.090132
https://mapara.ma/controle-glycemie/11-accu-chek-active-bandelettes-25.html,ACCU-CHEK,ACTIVE BANDELETTES /25,"92,00",2022-09-01 11:39:08.090657
https://mapara.ma/controle-glycemie/12-accu-chek-active-bandelettes-50.html,ACCU-CHEK,ACTIVE BANDELETTES /50,"170,00",2022-09-01 11:39:08.091351
https://mapara.ma/controle-glycemie/13-accu-chek-active-kit-lecteur-de-glycemie.html,ACCU-CHEK,ACTIVE KIT LECTEUR DE GLYCEMIE,"150,00",2022-09-01 11:39:08.091991
https://mapara.ma/rhume-soins-respiratoires-gorge/2833-medisana-humidificateur-ultrabreeze.html,MEDISANA,HUMIDIFICATEUR ULTRABREEZE,2,2022-09-01 11:39:08.092718
https://mapara.ma/rhume-soins-respiratoires-gorge/2836-medisana-minibreeze-humidificateur.html,MEDISANA,MINIBREEZE HUMIDIFICATEUR,"953,00",2022-09-01 11:39:08.093246
https://mapara.ma/rhume-soins-respiratoires-gorge/2837-medisana-nebuliseur-a-ultrason-usc.html,MEDISANA,NÉBULISEUR À ULTRASON USC,2,2022-09-01 11:39:08.094257
https://mapara.ma/pese-personne/2839-medisana-pese-personne-impedancemetre-psm.html,MEDISANA,PÈSE PERSONNE IMPEDANCEMETRE PSM,1,2022-09-01 11:39:08.094954
https://mapara.ma/pese-personne/2840-medisana-pese-personne-retro-psd.html,MEDISANA,PÈSE PERSONNE RETRO PSD,"573,00",2022-09-01 11:39:08.095954
https://mapara.ma/tensiometre-oxymetre/2841-medisana-tensiometre-poignet.html,MEDISANA,TENSIOMETRE POIGNET,"670,00",2022-09-01 11:39:08.096452
https://mapara.ma/thermometre/2842-medisana-thermometre-affichage-digital-ftc.html,MEDISANA,THERMOMÈTRE AFFICHAGE DIGITAL FTC,"74,00",2022-09-01 11:39:08.096914
https://mapara.ma/thermometre/2843-medisana-thermometre-tm-750.html,MEDISANA,THERMOMETRE TM 750,"868,00",2022-09-01 11:39:08.097365
https://mapara.ma/soins-chocs-et-brulures/234-auriga-auriderm-xo-creme-30ml.html,AURIGA,AURIDERM XO CRÈME 30ML,"361,00",2022-09-01 11:39:08.097749
https://mapara.ma/rhume-soins-respiratoires-gorge/2599-les-3-chenes-efirub-8-sachets-coup-de-froid.html,LES 3 CHÊNES,EFIRUB 8 SACHETS COUP DE FROID,"70,00",2022-09-01 11:39:08.098219
https://mapara.ma/pansements-enfants/3-3m-opticlude-junior-20-pansements.html,3M,OPTICLUDE JUNIOR - 20 PANSEMENTS,"127,00",2022-09-01 11:39:08.098768
https://mapara.ma/pansements-specifiques/4-3m-opticlude-maxi-adulte-20-pansements.html,3M,OPTICLUDE MAXI ADULTE - 20 PANSEMENTS,"127,00",2022-09-01 11:39:08.099315
https://mapara.ma/pansements-specifiques/5-3m-sutures-steri-strip-12-x-100-mm.html,3M,SUTURES STERI-STRIP 12 X 100 MM,"14,00",2022-09-01 11:39:08.099830
https://mapara.ma/pansements-specifiques/6-3m-sutures-steri-strip-3-x-75-mm.html,3M,SUTURES STERI-STRIP 3 X 75 MM,"11,00",2022-09-01 11:39:08.100364
https://mapara.ma/pansements-specifiques/7-3m-sutures-steri-strip-6-x-100-mm.html,3M,SUTURES STERI-STRIP 6 X 100 MM,"21,00",2022-09-01 11:39:08.100835
https://mapara.ma/pansements-specifiques/8-3m-sutures-steri-strip-6-x-75-mm.html,3M,SUTURES STERI-STRIP 6 X 75 MM,"11,00",2022-09-01 11:39:09.185740
https://mapara.ma/chaussures-orthopediques/1117-236-confort-line-tong-vernis-noir.html#/37-pointure-36,CONFORT LINE,TONG VERNIS NOIR,"446,00",2022-09-01 11:39:09.186535
https://mapara.ma/chaussures-orthopediques/1116-230-confort-line-tong-vernis-blanc.html#/37-pointure-36,CONFORT LINE,TONG VERNIS BLANC,"676,00",2022-09-01 11:39:09.187161
https://mapara.ma/chaussures-orthopediques/1115-224-confort-line-sandale-vernis-noir.html#/37-pointure-36,CONFORT LINE,SANDALE VERNIS NOIR,"676,00",2022-09-01 11:39:09.187744
https://mapara.ma/chaussures-orthopediques/1106-282-confort-line-mocassins-compenses-blanc.html#/37-pointure-36,CONFORT LINE,MOCASSINS COMPENSÉS BLANC,"755,00",2022-09-01 11:39:09.188295
https://mapara.ma/chaussures-orthopediques/1107-276-confort-line-mocassins-compenses-marron.html#/37-pointure-36,CONFORT LINE,MOCASSINS COMPENSÉS MARRON,"755,00",2022-09-01 11:39:09.188872
https://mapara.ma/chaussures-orthopediques/1108-270-confort-line-mocassins-compenses-noir.html#/37-pointure-36,CONFORT LINE,MOCASSINS COMPENSÉS NOIR,"755,00",2022-09-01 11:39:09.189427
https://mapara.ma/chaussures-orthopediques/1109-264-confort-line-mocassins-plats-blanc.html#/37-pointure-36,CONFORT LINE,MOCASSINS PLATS BLANC,"755,00",2022-09-01 11:39:09.189962
https://mapara.ma/chaussures-orthopediques/1110-258-confort-line-mocassins-plats-marron.html#/37-pointure-36,CONFORT LINE,MOCASSINS PLATS MARRON,"755,00",2022-09-01 11:39:09.190453
https://mapara.ma/chaussures-orthopediques/1111-252-confort-line-mocassins-plats-noir.html#/37-pointure-36,CONFORT LINE,MOCASSINS PLATS NOIR,"755,00",2022-09-01 11:39:09.190973
https://mapara.ma/chaussures-orthopediques/1112-246-confort-line-sabot-blanc.html#/37-pointure-36,CONFORT LINE,SABOT BLANC,"829,00",2022-09-01 11:39:09.191481
https://mapara.ma/chaussures-orthopediques/1113-244-confort-line-sandale-homme-marron.html#/41-pointure-40,CONFORT LINE,SANDALE HOMME MARRON,"676,00",2022-09-01 11:39:09.192005
https://mapara.ma/chaussures-orthopediques/1114-242-confort-line-sandale-homme-noir.html#/41-pointure-40,CONFORT LINE,SANDALE HOMME NOIR,"676,00",2022-09-01 11:39:09.194145
https://mapara.ma/desinfectants-antiseptiques-assechants/226-assanis-gel-antibacterein-sans-rincage-amande-20ml.html,ASSANIS,GEL ANTIBACTÉREIN SANS RINÇAGE AMANDE 20ML,"20,00",2022-09-01 11:39:09.194791
https://mapara.ma/desinfectants-antiseptiques-assechants/227-assanis-gel-antibacterein-sans-rincage-amande-80ml.html,ASSANIS,GEL ANTIBACTÉREIN SANS RINÇAGE AMANDE 80ML,"33,00",2022-09-01 11:39:09.195404
https://mapara.ma/desinfectants-antiseptiques-assechants/228-assanis-gel-antibacterein-sans-rincage-family-250ml.html,ASSANIS,GEL ANTIBACTÉREIN SANS RINÇAGE FAMILY 250ML,"91,00",2022-09-01 11:39:09.195949
https://mapara.ma/desinfectants-antiseptiques-assechants/229-assanis-gel-antibacterein-sans-rincage-pocket-80ml.html,ASSANIS,GEL ANTIBACTÉREIN SANS RINÇAGE POCKET 80ML,"33,00",2022-09-01 11:39:09.196571
https://mapara.ma/desinfectants-antiseptiques-assechants/230-assanis-gel-antibacterein-sans-rincage-pomme-poire-20ml.html,ASSANIS,GEL ANTIBACTÉREIN SANS RINÇAGE POMME POIRE 20ML,"20,00",2022-09-01 11:39:09.197171
https://mapara.ma/desinfectants-antiseptiques-assechants/231-assanis-gel-antibacterein-sans-rincage-pomme-poire-80ml.html,ASSANIS,GEL ANTIBACTÉREIN SANS RINÇAGE POMME POIRE 80ML,"33,00",2022-09-01 11:39:09.197813
https://mapara.ma/desinfectants-antiseptiques-assechants/232-assanis-gel-antibacterein-sans-rincage-violette-20ml.html,ASSANIS,GEL ANTIBACTÉREIN SANS RINÇAGE VIOLETTE 20ML,"20,00",2022-09-01 11:39:09.198453
https://mapara.ma/desinfectants-antiseptiques-assechants/233-assanis-gel-antibacterein-sans-rincage-violette-80ml.html,ASSANIS,GEL ANTIBACTÉREIN SANS RINÇAGE VIOLETTE 80ML,"33,00",2022-09-01 11:39:09.199120
https://mapara.ma/desinfectants-antiseptiques-assechants/1420-elliance-septispray-antiseptique-125ml.html,ELLIANCE,SEPTISPRAY ANTISEPTIQUE 125ML,"132,00",2022-09-01 11:39:09.199581
https://mapara.ma/soins-chocs-et-brulures/78-addax-arnica-gel-15g.html,ADDAX,ARNICA GEL 15G,"36,00",2022-09-01 11:39:09.200063
https://mapara.ma/desinfectants-antiseptiques-assechants/79-addax-bactospray-solution-antiseptique.html,ADDAX,BACTOSPRAY SOLUTION ANTISEPTIQUE,"96,00",2022-09-01 11:39:09.200624
https://mapara.ma/soins-reparateurs-cicatrisants/80-addax-biantidol-fluide-apaisant-irritations.html,ADDAX,BIANTIDOL FLUIDE APAISANT IRRITATIONS,"103,00",2022-09-01 11:39:09.201295
https://mapara.ma/sante/2662-lili-care-pilulier-rond-7-compartiments.html,LILI CARE,PILULIER ROND 7 COMPARTIMENTS,"46,00",2022-09-01 11:39:09.201821
https://mapara.ma/cremes-sports-musculaire/4148-starbalm-baume-extra-fort-10g.html,STARBALM,BAUME EXTRA FORT 10G,"39,00",2022-09-01 11:39:09.202304
https://mapara.ma/cremes-sports-musculaire/4149-starbalm-baume-extra-fort-25g.html,STARBALM,BAUME EXTRA FORT 25G,"70,00",2022-09-01 11:39:09.202791
https://mapara.ma/cremes-sports-musculaire/4150-starbalm-baume-fort-10gr.html,STARBALM,BAUME FORT 10GR,"36,00",2022-09-01 11:39:09.203222
https://mapara.ma/cremes-sports-musculaire/4151-starbalm-baume-fort-25gr.html,STARBALM,BAUME FORT 25GR,"67,00",2022-09-01 11:39:09.203639
https://mapara.ma/cremes-sports-musculaire/4152-starbalm-gel-chauffant-100ml.html,STARBALM,GEL CHAUFFANT 100ML,"79,00",2022-09-01 11:39:10.334867
https://mapara.ma/cremes-sports-musculaire/4160-starbalm-stick-chauffant-50-ml.html,STARBALM,STICK CHAUFFANT 50 ML,"70,00",2022-09-01 11:39:10.335454
https://mapara.ma/cremes-sports-musculaire/4159-starbalm-spray-froid-150ml.html,STARBALM,SPRAY FROID 150ML,"89,00",2022-09-01 11:39:10.336363
https://mapara.ma/cremes-sports-musculaire/4158-starbalm-spray-chauffant-150-ml.html,STARBALM,SPRAY CHAUFFANT 150 ML,"89,00",2022-09-01 11:39:10.337029
https://mapara.ma/cremes-sports-musculaire/4156-starbalm-lotion-de-massage-200-ml.html,STARBALM,LOTION DE MASSAGE 200 ML,"100,00",2022-09-01 11:39:10.337579
https://mapara.ma/rhume-soins-respiratoires-gorge/4155-starbalm-inhaler.html,STARBALM,INHALER,"13,00",2022-09-01 11:39:10.338244
https://mapara.ma/cremes-sports-musculaire/4154-starbalm-huile-de-massage-50-ml.html,STARBALM,HUILE DE MASSAGE 50 ML,"70,00",2022-09-01 11:39:10.338853
